Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
337339542,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
337380076,000003F6,false,Rx,0,7,00,19,10,00,00,C0,01,00,
337395071,000003F6,false,Rx,0,7,00,11,F0,00,00,C0,01,00,
337403641,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
337658970,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
337913864,000001A1,false,Rx,0,8,00,83,46,FF,FF,FF,FF,FF,
337995371,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
338157798,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
338340516,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
338381124,000003F6,false,Rx,0,7,00,19,20,00,00,C0,01,00,
338404353,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
338435366,000003F6,false,Rx,0,7,00,12,00,00,00,C0,01,00,
338658762,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
339035718,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
339158954,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
339340846,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
339380807,000003F6,false,Rx,0,7,00,19,30,00,00,C0,01,00,
339404378,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
339474202,000003F6,false,Rx,0,7,00,12,10,00,00,C0,01,00,
339659271,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
340075102,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
340159577,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
340341197,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
340381493,000003F6,false,Rx,0,7,00,19,40,00,00,C0,01,00,
340404601,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
340456196,000003E5,false,Rx,0,6,00,01,00,00,00,00,00,00,
340515578,000003F6,false,Rx,0,7,00,12,20,00,00,C0,01,00,
340600668,000003E5,false,Rx,0,6,00,00,00,00,00,00,00,00,
340659978,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
341116072,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
341158536,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
341341526,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
341381890,000003F6,false,Rx,0,7,00,19,50,00,00,C0,01,00,
341405365,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
341556069,000003F6,false,Rx,0,7,00,12,30,00,00,C0,01,00,
341660285,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
342156484,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
342160028,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
342340520,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
342382022,000003F6,false,Rx,0,7,00,19,60,00,00,C0,01,00,
342405670,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
342595800,000003F6,false,Rx,0,7,00,12,40,00,00,C0,01,00,
342660609,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
343160992,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
343194571,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
343342541,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
343380981,000003F6,false,Rx,0,7,00,19,70,00,00,C0,01,00,
343405691,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
343637432,000003F6,false,Rx,0,7,00,12,50,00,00,C0,01,00,
343661079,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
344160985,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
344236981,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
344275676,00000131,false,Rx,0,5,8B,00,00,00,00,00,00,00,
344280420,000001E2,false,Rx,0,7,01,3F,0C,00,00,80,00,00,
344342551,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
344382962,000003F6,false,Rx,0,7,00,19,80,00,00,C0,01,00,
344406354,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
344579377,000001E2,false,Rx,0,7,01,3F,0C,00,00,00,00,00,
344661649,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
344675600,000003F6,false,Rx,0,7,00,12,60,00,00,C0,01,00,
345161424,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
345276335,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
345343038,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
345383854,000003F6,false,Rx,0,7,00,19,90,00,00,C0,01,00,
345407071,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
345661655,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
345716591,000003F6,false,Rx,0,7,00,12,70,00,00,C0,01,00,
346161727,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
346316338,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
346343238,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
346383222,000003F6,false,Rx,0,7,00,19,A0,00,00,C0,01,00,
346407381,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
346648019,00000131,false,Rx,0,5,83,00,00,00,00,00,00,00,
346662058,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
346755751,000003F6,false,Rx,0,7,00,12,80,00,00,C0,01,00,
346850639,00000131,false,Rx,0,5,83,00,02,00,00,00,00,00,
346853695,000000E2,false,Rx,0,8,00,00,10,20,00,00,30,00,
346855258,00000162,false,Rx,0,7,80,03,16,02,00,2F,00,00,
346855268,000001A2,false,Rx,0,5,FF,FF,FF,00,00,00,00,00,
346856374,000001E2,false,Rx,0,7,FF,FF,FF,FF,7F,00,00,00,
346893611,00000131,false,Rx,0,5,83,00,00,00,00,00,00,00,
346893634,00000162,false,Rx,0,7,80,83,16,00,00,2F,00,00,
346895504,000000E2,false,Rx,0,8,00,00,00,00,00,00,30,00,
347162311,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
347358264,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
347383817,000003F6,false,Rx,0,7,00,19,B0,00,00,C0,01,00,
347407744,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
347662634,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
347795773,000003F6,false,Rx,0,7,00,12,90,00,00,C0,01,00,
348162406,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
348344275,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
348384207,000003F6,false,Rx,0,7,00,19,C0,00,00,C0,01,00,
348396203,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
348407448,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
348663022,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
348836809,000003F6,false,Rx,0,7,00,12,A0,00,00,C0,01,00,
349074613,00000162,false,Rx,0,7,80,83,16,02,00,2F,00,00,
349162345,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
349344621,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
349384431,000003F6,false,Rx,0,7,00,19,D0,00,00,C0,01,00,
349408749,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
349435956,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
349662577,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
349876296,000003F6,false,Rx,0,7,00,12,B0,00,00,C0,01,00,
349922639,000001A1,false,Rx,0,8,80,08,41,FF,FF,FF,FF,FF,
350163360,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
350346350,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
350384950,000003F6,false,Rx,0,7,00,19,E0,00,00,C0,01,00,
350408740,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
350477668,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
350664037,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
350917274,000003F6,false,Rx,0,7,00,12,C0,00,00,C0,01,00,
351164057,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
351346305,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
351385536,000003F6,false,Rx,0,7,00,19,F0,00,00,C0,01,00,
351409069,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
351517345,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
351664047,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
351957397,000003F6,false,Rx,0,7,00,12,D0,00,00,C0,01,00,
352164033,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
352345646,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
352386091,000003F6,false,Rx,0,7,00,1A,00,00,00,C0,01,00,
352409141,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
352557212,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
352663642,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
352997857,000003F6,false,Rx,0,7,00,12,E0,00,00,C0,01,00,
353164826,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
353345982,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
353385922,000003F6,false,Rx,0,7,00,1A,10,00,00,C0,01,00,
353409033,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
353597526,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
353664737,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
353728459,00000162,false,Rx,0,7,80,03,16,02,00,2F,00,00,
353729978,000001A2,false,Rx,0,5,02,3A,2A,00,00,00,00,00,
353731859,000001E2,false,Rx,0,7,01,37,27,00,00,00,00,00,
354038084,000003F6,false,Rx,0,7,00,12,F0,00,00,C0,01,00,
354165093,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
354346798,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
354386320,000003F6,false,Rx,0,7,00,1A,20,00,00,C0,01,00,
354410132,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
354637901,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
354665097,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
355077735,000003F6,false,Rx,0,7,00,13,00,00,00,C0,01,00,
355163944,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
355265781,000001E2,false,Rx,0,7,01,37,27,00,01,00,00,00,
355347663,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
355386839,000003F6,false,Rx,0,7,00,1A,30,00,00,C0,01,00,
355410497,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
355665751,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
355678378,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
356117799,000003F6,false,Rx,0,7,00,13,10,00,00,C0,01,00,
356165640,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
356240845,000001E2,false,Rx,0,7,01,37,27,00,02,00,00,00,
356347015,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
356386979,000003F6,false,Rx,0,7,00,1A,40,00,00,C0,01,00,
356410537,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
356665488,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
356718043,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
356920804,000001A1,false,Rx,0,8,00,65,41,FF,FF,FF,FF,FF,
357157980,000003F6,false,Rx,0,7,00,13,20,00,00,C0,01,00,
357165786,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
357280786,000001E2,false,Rx,0,7,01,37,27,00,03,00,00,00,
357347674,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
357387261,000003F6,false,Rx,0,7,00,1A,50,00,00,C0,01,00,
357410815,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
357666168,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
357758316,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
358166095,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
358198189,000003F6,false,Rx,0,7,00,13,30,00,00,C0,01,00,
358264952,000001E2,false,Rx,0,7,01,37,27,00,04,00,00,00,
358348370,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
358387842,000003F6,false,Rx,0,7,00,1A,60,00,00,C0,01,00,
358411860,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
358666511,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
358798775,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
359166793,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
359239141,000003F6,false,Rx,0,7,00,13,40,00,00,C0,01,00,
359266455,000001E2,false,Rx,0,7,01,37,27,00,05,00,00,00,
359348351,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
359388638,000003F6,false,Rx,0,7,00,1A,70,00,00,C0,01,00,
359412194,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
359667455,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
359839484,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
360167126,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
360250080,000001E2,false,Rx,0,7,01,37,27,00,06,00,00,00,
360278421,000003F6,false,Rx,0,7,00,13,50,00,00,C0,01,00,
360348718,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
360388582,000003F6,false,Rx,0,7,00,1A,80,00,00,C0,01,00,
360412510,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
360667637,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
360878979,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
361166927,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
361249368,000001E2,false,Rx,0,7,01,37,27,00,07,00,00,00,
361319415,000003F6,false,Rx,0,7,00,13,60,00,00,C0,01,00,
361349049,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
361389277,000003F6,false,Rx,0,7,00,1A,90,00,00,C0,01,00,
361412993,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
361667788,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
361919315,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
361922742,000001A1,false,Rx,0,8,80,E0,46,FF,FF,FF,FF,FF,
362167798,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
362235394,000001E2,false,Rx,0,7,01,37,27,00,08,00,00,00,
362349368,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
362359164,000003F6,false,Rx,0,7,00,13,70,00,00,C0,01,00,
362389147,000003F6,false,Rx,0,7,00,1A,A0,00,00,C0,01,00,
362413520,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
362668155,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
362958997,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
363168493,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
363276385,000001E2,false,Rx,0,7,01,37,27,00,09,00,00,00,
363349745,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
363389979,000003F6,false,Rx,0,7,00,1A,B0,00,00,C0,01,00,
363399551,000003F6,false,Rx,0,7,00,13,80,00,00,C0,01,00,
363413248,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
363668813,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
363999903,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
364168851,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
364232171,000001E2,false,Rx,0,7,01,37,27,00,0A,00,00,00,
364351155,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
364390049,000003F6,false,Rx,0,7,00,1A,C0,00,00,C0,01,00,
364413923,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
364440505,000003F6,false,Rx,0,7,00,13,90,00,00,C0,01,00,
364669170,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
365038363,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
365169190,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
365270890,000001E2,false,Rx,0,7,01,37,27,00,0B,00,00,00,
365349607,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
365390653,000003F6,false,Rx,0,7,00,1A,D0,00,00,C0,01,00,
365414254,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
365479742,000003F6,false,Rx,0,7,00,13,A0,00,00,C0,01,00,
365669271,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
366080480,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
366169183,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
366231592,000001E2,false,Rx,0,7,01,37,27,00,0C,00,00,00,
366351150,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
366390725,000003F6,false,Rx,0,7,00,1A,E0,00,00,C0,01,00,
366414923,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
366520681,000003F6,false,Rx,0,7,00,13,B0,00,00,C0,01,00,
366669894,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
367118773,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
367169551,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
367266411,000001E2,false,Rx,0,7,01,37,27,00,0D,00,00,00,
367351447,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
367391325,000003F6,false,Rx,0,7,00,1A,F0,00,00,C0,01,00,
367415208,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
367560658,000003F6,false,Rx,0,7,00,13,C0,00,00,C0,01,00,
367670134,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
368159834,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
368170190,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
368228730,000001E2,false,Rx,0,7,01,37,27,00,0E,00,00,00,
368352169,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
368391351,000003F6,false,Rx,0,7,00,1B,00,00,00,C0,01,00,
368415302,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
368599868,000003F6,false,Rx,0,7,00,13,D0,00,00,C0,01,00,
368670520,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
369170306,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
369200250,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
369271263,000001E2,false,Rx,0,7,01,37,27,00,0F,00,00,00,
369352111,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
369391703,000003F6,false,Rx,0,7,00,1B,10,00,00,C0,01,00,
369414177,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
369639987,000003F6,false,Rx,0,7,00,13,E0,00,00,C0,01,00,
369669217,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
370170910,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
370238777,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
370240710,000001E2,false,Rx,0,7,01,37,27,00,10,00,00,00,
370352458,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
370392039,000003F6,false,Rx,0,7,00,1B,20,00,00,C0,01,00,
370416266,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
370671550,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
370679425,000003F6,false,Rx,0,7,00,13,F0,00,00,C0,01,00,
371172255,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
371226577,000001E2,false,Rx,0,7,01,37,27,00,11,00,00,00,
371279695,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
371351304,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
371392731,000003F6,false,Rx,0,7,00,1B,30,00,00,C0,01,00,
371416765,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
371670986,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
371720105,000003F6,false,Rx,0,7,00,14,00,00,00,C0,01,00,
372171562,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
372225683,000001E2,false,Rx,0,7,01,37,27,00,12,00,00,00,
372319810,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
372354158,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
372393080,000003F6,false,Rx,0,7,00,1B,40,00,00,C0,01,00,
372416632,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
372672233,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
372759956,000003F6,false,Rx,0,7,00,14,10,00,00,C0,01,00,
373172247,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
373260380,000001E2,false,Rx,0,7,01,37,27,00,13,00,00,00,
373359703,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
373394894,000003F6,false,Rx,0,7,00,1B,50,00,00,C0,01,00,
373416965,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
373671296,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
373800619,000003F6,false,Rx,0,7,00,14,20,00,00,C0,01,00,
373931610,000001A1,false,Rx,0,8,00,78,46,80,00,00,00,00,
374171781,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
374236851,000001E2,false,Rx,0,7,01,37,27,00,14,00,00,00,
374353087,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
374393921,000003F6,false,Rx,0,7,00,1B,60,00,00,C0,01,00,
374400822,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
374417915,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
374672591,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
374841879,000003F6,false,Rx,0,7,00,14,30,00,00,C0,01,00,
375172949,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
375221684,000001E2,false,Rx,0,7,01,37,27,00,15,00,00,00,
375354660,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
375394417,000003F6,false,Rx,0,7,00,1B,70,00,00,C0,01,00,
375417859,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
375440272,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
375673277,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
375880614,000003F6,false,Rx,0,7,00,14,40,00,00,C0,01,00,
376173273,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
376259030,000001E2,false,Rx,0,7,01,37,27,00,16,00,00,00,
376354576,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
376394504,000003F6,false,Rx,0,7,00,1B,80,00,00,C0,01,00,
376418657,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
376479732,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
376673625,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
376921390,000003F6,false,Rx,0,7,00,14,50,00,00,C0,01,00,
377173575,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
377221037,000001E2,false,Rx,0,7,01,37,27,00,17,00,00,00,
377355270,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
377395127,000003F6,false,Rx,0,7,00,1B,90,00,00,C0,01,00,
377418996,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
377521714,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
377673942,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
377961641,000003F6,false,Rx,0,7,00,14,60,00,00,C0,01,00,
378174968,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
378255387,000001E2,false,Rx,0,7,01,37,27,00,18,00,00,00,
378355604,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
378396205,000003F6,false,Rx,0,7,00,1B,A0,00,00,C0,01,00,
378419310,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
378561707,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
378674647,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
379001836,000003F6,false,Rx,0,7,00,14,70,00,00,C0,01,00,
379173666,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
379219002,000001E2,false,Rx,0,7,01,37,27,00,19,00,00,00,
379355867,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
379396198,000003F6,false,Rx,0,7,00,1B,B0,00,00,C0,01,00,
379419705,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
379602124,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
379674637,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
380041861,000003F6,false,Rx,0,7,00,14,80,00,00,C0,01,00,
380174793,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
380219277,000001E2,false,Rx,0,7,01,37,27,00,1A,00,00,00,
380356247,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
380395901,000003F6,false,Rx,0,7,00,1B,C0,00,00,C0,01,00,
380420037,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
380641900,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
380675082,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
381081840,000003F6,false,Rx,0,7,00,14,90,00,00,C0,01,00,
381174946,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
381251490,000001E2,false,Rx,0,7,01,37,27,00,1B,00,00,00,
381356564,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
381396869,000003F6,false,Rx,0,7,00,1B,D0,00,00,C0,01,00,
381420393,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
381675656,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
381682497,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
382122447,000003F6,false,Rx,0,7,00,14,A0,00,00,C0,01,00,
382175675,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
382216019,000001E2,false,Rx,0,7,01,37,27,00,1C,00,00,00,
382357494,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
382396892,000003F6,false,Rx,0,7,00,1B,E0,00,00,C0,01,00,
382419559,00000120,false,Rx,0,8,7C,10,00,03,00,04,00,08,
382675718,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
382722176,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
383162287,000003F6,false,Rx,0,7,00,14,B0,00,00,C0,01,00,
383175670,00000260,false,Rx,0,8,01,03,B1,40,00,D0,00,10,
383213803,000001E2,false,Rx,0,7,01,37,27,00,1D,00,00,00,
383357577,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
383398222,000003F6,false,Rx,0,7,00,1B,F0,00,00,C0,01,00,
383421401,00000120,false,Rx,0,8,FC,00,00,00,00,0F,00,00,
383676012,00000260,false,Rx,0,8,02,03,92,C0,00,D0,00,10,
383763354,00000525,false,Rx,0,8,05,00,01,00,00,00,00,00,
384176367,00000260,false,Rx,0,8,03,03,A4,C0,00,C0,00,00,
384202313,000003F6,false,Rx,0,7,00,14,C0,00,00,C0,01,00,
384249039,000001E2,false,Rx,0,7,01,37,27,00,1E,00,00,00,
384358083,00000525,false,Rx,0,8,05,00,00,00,00,00,00,00,
384397560,000003F6,false,Rx,0,7,00,1C,00,00,00,C0,01,00,
384421475,00000120,false,Rx,0,8,BC,00,00,00,00,00,00,00,
